name,rating,text
La Lanterna,5,"I loved everything about this experience. The food was amazing, and the staff was friendly and knowledgeable. Plenty of options both food and drink. Clean restaurant and toilets.
Best tiramisu I've had."
La Lanterna,4,Great place for a bite to eat. They were able to squeeze us in at short notice. Bruschetta starter was really nice. Main was good but not outstanding.. Desert (homemade tiramisu) was really good. Service was friendly and not overbearing.
La Lanterna,5,"Since we were attending a concert,  we booked this restaurant about 3 months prior to our event and since there was 5 of us wanted to be guaranteed a table.

The menu choices were good, I went with the old classics however my friends all  chose different things and they all looked excellent and with empty plates at the end obviously tasted excellent 👌

Reasonable prices for the food and drinks we had.

Will definitely be back if I'm in Glasgow again. 😀"
Ardnamurchan Scottish Restaurant & Bar,5,"According to the recommendation on the Internet, I came to this restaurant for my lunch in Glasgow. This restaurant has a unique set menu during lunch time, two courses is £19.95, three courses is £22.95. Because I don't want to eat dessert, I just order a Oven Baked Lamb Stovies for starters and a Ardnamurchan Estate Braised Wild Venison Stew for mains. The starters - Lamb with a piece of cheddar cheese stewed very soft, and it's delicious with its tangy tomato flavor and baked aroma. The mains - venison stew is rich in side dishes, and the mushrooms and potatoes have a unique taste when paired with the venison. The only downside was that the venison wasn't tender enough, but that was the problem with the venison and not with the restaurant processing it poorly.

I also ordered an oyster, which cost £3. If ordered 6 oysters, it would be £15.  The oyster has a small size but absolutely fresh. Worth to try.

Overall, this restaurant serves very good food.  If you come to Glasgow, please come and try this restaurant!"
Ardnamurchan Scottish Restaurant & Bar,4,"If you are looking for authentic, hearty, well plated Scottish food look no further. It’s a showcase of local produce in an upscale and well dressed dining area.

Portions and menu can’t be faulted on this visit but the service felt a bit underwhelming for a special occasion but Im willing to bet that might just be a post Xmas hangover and an off night.

It’s maybe more formal than some other eateries but it hits all the right notes in culinary craft. A thoroughly satisfactory spot to impress your friends or visitors."
Ardnamurchan Scottish Restaurant & Bar,5,"We've been on vacation in Scotland for 10 days and while we've had some great meals,  this one topped them all!!  The Cullen Skink, to quote my Glaswegian born spouse was 'the best I've ever had'.  The fish & chips and the sirloin with peppercorn sauce were fantastic.   The sticky toffee pudding was superb!  The wine list is good.  The cocktails were lovely - try the Orange Chocolate Espresso Martini!  The service was outstanding - thank you Grier!"
Ardnamurchan Scottish Restaurant & Bar,4,"Staff was very nice and attentive!

Food: The scallops were super fresh and delicious! The goat cheese salad was also quite nice. The lambo shank wasn’t that great - the dried out broccoli was nice though. The best was the chestnut risotto and the sticky toffee pudding. Those two dishes I’d recommend in a heartbeat!"
Ardnamurchan Scottish Restaurant & Bar,4,"I asked for a medium rare steak, but I got medium well. I wasn't happy about it

It was my wifes birthday and the first time Scottish restaurant . It was a beautiful and very nice experience . The cocktails were nice
Espresso matini made my wife's day .

The fish soup was fantastic
Haggis was beautiful and earthy

My wife's venison was cooked to perfection

Sticky toffee pudding was to die for. However, there was a pitt of date in one of the bites.

In all, it was good"
The Left Bank,5,"This place never lets you down. Welcoming staff, wide selection of  menus - and including vegetarian and separate vegan menus - and they accept dogs!
This time I had the vegetarian Indian Pole Bowl. So delicious, freshest of ingredients and super filling. Happy ⭐️Happy ⭐️ Happy⭐️"
The Left Bank,5,"Fantastic experience! Delectable food and super reasonable prices. Our waiter was kind, patient, and lovely to chat with. The food came out quickly and we loved everything. I would absolutely recommend the eggs with smoked salmon and one of the refreshing seltzers. If I'm ever in Glasgow again, I'll make sure to stop by this place for some delicious food and great people."
The Left Bank,5,"This is an absolutely spot-on place for atmosphere, service & food.  It's not cheap but definitely NOT overpriced for the quality, taste and service of food.
I went with the chef's soup of the day (coconut & tumeric) accompanied with toasted sourdough bread and astoundingly salubrious and flavoursome olives - fresh water is served at every table.
Staff are lovely and genuinely helpful.
Will return! 💖"
The Left Bank,5,"Must visit!

incredible service. Enjoyed the most delicious Xmas dinner here. The staff were excellent and supporting big group bookings and the process of organising with them was super smooth. The food was divine! Roast was perfection, bean cassoulet was wow. Credits to the chef and to the wonderful staff. A special thanks especially to Callum who made the meal out extra special. I’ll be back and recommending the left bank to anyone looking for delicious food with excellent service in the west end"
The Left Bank,4,"My colleague recommended this brunch cafe to me, so I decided to drop in for a quick meal. The staff were exceptionally friendly. I ordered a bank breakfast and a pot of breakfast tea. Overall, the food was good, but the mushrooms and bean were too cold. Additionally, I wasn't provided with any cutlery at the beginning of my meal, so I had to request a fork and knife from the staff later on. Despite these minor inconveniences, I might still recommend the place overall."
Cafe Andaluz,3,"We went for Valentine's Day dinner and this is our first time here. For a 3 course meal, we had bread and olives which was really good with a variety of bread offered. We ordered 5 tapas - out of which the prawns were the best. The baked aubergine and lamb were good too. The food was delicious with sangria. Finally, we had a brownie for dessert, so yummy but the sorbet was so bad that we couldn't have more than a bite."
Cafe Andaluz,5,Went here with a friend a wee while ago and it was so good! I’ve been to Cafe Andaluz in Edinburgh and this one is way better. The staff were amazing and attentive and the food was delicious. The decorations were really nice and it was nice and quiet when we went. I highly recommend going here if you’re looking for good Spanish food and tapas!!
Cafe Andaluz,5,"Everything was great! Whatever you order you’ll know will be good, we did a bit of everything: Patatas Bravas, Croquetas de Jamón y Queso, different chicken and lamb options, 10/10 ⭐️ The service was also great, the dishes came out quickly one after the other."
Cafe Andaluz,4,"Another anniversary dinner with my lovely wife. This is the first time we have visited the west end restaurant as we normally book with the one near George square. Food was good, a few things were amiss with the meatballs as the individual balls were tough. But other than that a great atmosphere with all the Spanish touches surrounding us. The service was great with the only nip pick was we had to constantly try and find out waiter for drinks. He seamed to be fully concentrating on the larger tables."
Cafe Andaluz,4,Food was good and very well priced! Must say that I was a tiny bit disappointed by the paella but it was still good. Great service and atmosphere and the restaurant looks absolutely lovely.
Chaophraya,5,"I really enjoyed a fantastic meal here with excellent food of high quality. We ordered the set menu which was £43 per person. We got a very good mixture of starters, three main meals and rice, followed by a chocolate mousse for dessert.  The food was very very tasty. The building and restaurant area were exquisitely decorated all Thai themed."
Chaophraya,5,"This was my first time here.  The food was great, the atmosphere was relaxed, all the staff were nice. Will be visiting again.  We went for the 3 coarse lunch menu. With a couple of add on's prawn crackers and 2 egg fried rice to accompany our main dishes and 2 large wines we paid £84 for 2 people."
Chaophraya,5,"We stumbled upon Chaophraya while exploring Glasgow. It stands out as a gastronomic gem, offering the tastiest and most flavourful dishes we've ever had.

The authentic decor and vibes added an extra layer of enjoyment, creating an immersive experience that transported us to the heart of Asia. The genuine atmosphere complemented the outstanding culinary offerings.

Highly recommend for anyone seeking an unparalleled Asian dining experience that combines exceptional flavours with authentic ambiance."
Chaophraya,5,Got vouchers for Christmas last year and finally went. Good selection of food and reasonable prices. We got the sharing platter as a starter and it was delicious. Got the specials for our mains a bit disappointed that you had to order rice or noodles separately
Chaophraya,4,"The entrance and interior decor of the restaurant are quite splendid, creating a fantastic ambiance. Booking a table in advance over the phone is very convenient. The flavor of the dishes is comparable to Ting Thai in the West End, but the prices are 2-3 times higher. This Thai restaurant in Glasgow is the only one offering Mongo Sticky Rice with Coconut Milk and Pineapple Rice, adding a unique touch. Lamb curry was average, and the portion sizes are rather small. A service charge of 12.5% is applied, which falls in the mid-range. The staff is reasonably friendly."
Miller & Carter Glasgow,5,"Absolute quality, the food is phenomenal and service is second to none! Remember though…it is a steakhouse!!! The starter of sticky chipotle chicken is amazing, T-bone steak (medium/rare) is fantastic and apple crumble with custard is just excellent! Our server Ryan was extremely polite, helpful and very professional! The whole experience was amazing! 🌟 ⭐️ 💫"
Miller & Carter Glasgow,5,"First time I've been .
This was a 1st date
We arrived early so sat next to the bar waiting on our table .
Very busy evening

Female server was informative & attentive.

Toilets down steep stairs struggled a bit with high heels on however
Very clean .

The steak was cooked to perfection peppercorn sauce  potatoes & fries tasty.
Could not fault it

The white zinfadel (Rose) was a good accompaniment to the food.

Don't know the cost as my date paid however the food was worth it .

Would come back.."
Miller & Carter Glasgow,5,"Stunning building, grand dining room and plenty of space between tables. Pleasant atmosphere and our server was lovely. Now the food. Possibly one of, if not, the best fillet steaks I've ever had. Also this was on a Sunday so it was about £35 per person for 3 courses, so good. Also the desert was delicious, the ice cream with mango sorbet and raspberry compote, comes in a shell of mango chocolate, highly recommend. Also the onion loaf is their answer to onion rings and I'm converted!"
Miller & Carter Glasgow,3,"Overrated and disappointing experience.

Positive: Service from staff is excellent. Atmosphere is fantastic. Food comes out very prompt compared to most places.

Negative: The food is not the best that it so likes to boast about. Starters are tiny and had better steaks elsewhere (additionally; I asked for medium rare and got rare, partner asked for medium well and got medium). The main also is very sparse for a typical steak dinner, no vegetables as you need to choose between chips OR veg, why?! The most desolate steak dinner I have ever seen."
Miller & Carter Glasgow,5,"The perfect date. Loads of prawns in the starter and our steaks were cooked beautifully, the food came out really quickly too. Long island ice tea was a 10/10! Shout out to our server Mags who was fantastic, really friendly, warm and very informative. Can't wait to return."
Gamba,5,"The fish soup (crab meat with ginger and coriander) is amazing. Crispy fried stone bass tastes well, especially with the lettuce salad.
The warm sticky toffee pudding tastes too sweat, not recommended."
Gamba,5,"Been coming here for years.  One of my favourite restaurants. If you enjoy fish dishes this place is great, lots of delicious choices. The service is really good, very nice ambience, really enjoyed their fish soup with prawn balls."
Gamba,3,"The chef and I must have different tastes. My main course, Halibut in Cullen Skink sauce, came with a substantial amount of smoked haddock. It had a powerful flavour. I would have enjoyed Halibut much more if there wasn't smoked haddock at all. Panna cotta wasn't appetizing either. We had a great seafood dinner elsewhere in the city centre for a much lower price so our expectations were not met."
Gamba,4,"Luxurious fine dining experience in Glasgow. The food was great, and the service fantastic. However, be ready to spend a pretty penny, we spent over 350 pounds for 7 people. We thought that Halibut and the Monk Fish were fantastic, although we would have preferred a tad more Halibut on our dish considering the high price tag. Overall a good experience."
Gamba,5,Loved the food. Really tasty fish soup to start. Sea bream was excellent. Good choice of wines to accompany our meal. Pleasant setting and friendly staff. Keen to get back again soon.
Stack & Still,5,"As someone who isn't necessarily the biggest fan of pancakes I was blown away with how much I enjoyed my visit on pancake day. The staff were excellent, the food was clearly made all in house and everything ate table of 4 had looked fantastic.

I went for savoury pancakes with spicy chicken, avocado, Pico de Gallo, sour cream and avocado and it was simply sublime. I would go back in an instant.

Fantastic place and run incredibly well. Managers and kitchen staff obviously care about the place succeeding."
Stack & Still,5,"Stopped in last month for our last breakfast meal while on our honeymoon and wow-- talk about going out with a bang! It was absolutely delicious! Wish we lived closer and could visit more frequently! The staff was wonderful as well, so kind, personable and attentive + the environment was cute and welcoming."
Stack & Still,5,"Clean and trendy inside and a pleasant atmosphere all round.  Service was very good and always with a smile.  Pancakes are delicious - just beware they are very filling!  The Christmas special of a turkey stack was a nice touch and the pancakes went very well with it, bit like having Yorkshire Pudding with a difference.  Will be back again soon."
Stack & Still,5,I ordered the grilled aubergine stack but with gluten free pancakes. Pancakes were v good and the toppings had such a great mix of flavours. My partner had a side dish of spicy chicken fries but changed it to Chipotle Mayo- it was a huge portion. Both left very satisfied 😄
Stack & Still,5,"Came for a late brunch and had my first savoury pancake. I was super happy with my choice of pesto egg stack (sans mushrooms). Delicious and everyone else was really happy with their food too. Even the non-gluten pancakes, which I also tried and we're a bit chewier than with gluten, perhaps also because they're vegan."
Mini Grill Steakhouse - Glasgow,4,"Nice atmosphere and lovely food! I enjoyed the fillet steak, very nicely cooked, although was more impressed by my partner's dish of choice which was a Trio of Lamb, truly beautiful dish and delicious. Staff were friendly and attentive. The chips that came with the steak were amazing! It's a small but cosy restaurant, I like that the place is central but in a quieter location on Bath Street."
Mini Grill Steakhouse - Glasgow,5,We visited here to celebrate my wife’s birthday and this place did not disappoint. Both Trisha and Emma greeted us with such a lovely warm welcome and looked after us just perfectly. The food is absolutely amazing. We are not going to wait for a birthday until we go back. Love this place.
Mini Grill Steakhouse - Glasgow,5,"Absolutely loved it. My new favourite restaurant.
I had food envy before I'd even ordered because the menu is so good and I knew I'd miss out on something.
Haggis trio was some of the best haggis I've had. I begrudgingly went for lamb (instead of steak, in a steak place, I know), and that shepherd's pie is genuinely the nicest mouthful of food I've ever eaten.
Staff were excellent. Nice atmosphere, cosy but not too crowded. Good wine. A little pricey, but worth it!"
Mini Grill Steakhouse - Glasgow,5,We were recommended the restaurant and were not disappointed.  From the welcome and service from Tricia.  TO the food and wine. Everything was excellent.  Trivia gave us great advice on what we ordered and she was spot on. The chateaubriand for two was perfect. Perhaps one of the most delicious steaks I've ever had.
Mini Grill Steakhouse - Glasgow,5,"At Mini Grill in Glasgow, you can expect both outstanding steak and impeccable service. The steak offerings are simply exceptional, prepared to perfection and bursting with flavor. The attention to detail in cooking and presentation is evident in every bite. The service provided by the staff is equally impressive – attentive, friendly, and knowledgeable about the menu. This winning combination of great steak and top-notch service makes Mini Grill a must-visit destination for those seeking an unforgettable dining experience."
Brel,3,"Bring blankets, but not your appetite! Dined here for the new Sunday roast for two, but literally had to ask the server if another plate was coming. The temp inside was Baltic, but they did provide blankets -- and the fondue gravy also provided have warmth. The portion was small, and the meat cool, and it tasted like the potatoes had been cooked from frozen."
Brel,4,"Gorgeous interior giving off a European pub and beer garden vibe, with indoor and outdoor seating. The interior was cozy. We went on Tuesday and it was a fondue and raclette night! Was fun to self-prep the cheese. The fondue was okay to share between 2 people. It was a good experience but the platter was quite basic. The service was average, very friendly but I think they were a bit stretched in staffing."
Brel,5,"Went to Brel for a birthday meal and had a great time. Seated in the terrace and although the weather was not the best the heaters, food & atmosphere made up for this. Kids loved it and Coco had a great time as well."
Brel,4,"Food and drink were good as I expected.
But the outside space was too cold due to wind, there was no heater and no more blanket."
Brel,4,Great atmosphere.  Was a little cramped getting to & from our table based on how others were seated.  Meatballs were okay.  Chocolate fondue was so yummy!  Visit after dark as the lights are beautiful.
Piccolo Mondo,5,"£14.5 for 2 course. I chose main and dessert.   I ordered cheese cake . It is too creamy and not much cheese taste. A bit disappointed.

2nd visited for dinner on 28Dec 2023.
We chose the Pre-theatre Mena. We ordered starter and main course. Everything is good. I like the prawn cocktail and calamari fritti."
Piccolo Mondo,5,Absolutely fantastic place food is delicious and staff are pleasant and friendly
Piccolo Mondo,5,"Authentic Italian in downtown Glasgow.  They took our party quickly on a busy night without a reservation.  The service was attentive through a group effort.  The food was delicious and truly authentic.  The minestrone soup was perfect.  Fresh vegetables, served hot, with just the right amount of salt.  The slices of haggis and black pudding was surprisingly tasty for my first time.  Don’t ask what it is made of, just try it and you will find an unusual, but pleasant flavor and texture.  The medallion of veal fillet alla Milanese was a tender, hearty portion of veal pounded thin, coated in light breading, and served hot.  Delicious from the first bite to the last.  The table next to me ordered the lyonnaise potatoes and they looked so good I had to order them as well.  They were superb and tasted as good as they looked.  Welcoming, charming place with more than reasonable pricing especially on the alcohol.  Must visit if you like Italian."
Piccolo Mondo,5,"Went to Piccolo mondo for a two course lunch + drink for two with an itison voucher.
Haven't been here for years and didn't disappoint. Staff were very friendly, and the service was first class. The food was great, fresh, and very tasty. Definitely be back. ❤️👌✔️"
Piccolo Mondo,5,"Just had lunch there. The most amazing food I've ever had. The staff was also very nice. I would go 7 days a week. The food was so good I almost cried❤. My friends and I had the pasta bolognese, the lasagna and the grilled seafood platter. Very lovely!"
Glaschu Restaurant & Bar,5,"Sunday was an absolute delight with my partner! The experience was beyond wonderful. The waiter was very accommodating, a friendly and warm demeanor. The restaurant's ambiance struck the perfect balance between classy sophistication and a laid-back, relaxing vibe. Food and drinks - they were simply amazing, I wholeheartedly recommend this place with a resounding 100% and can't wait to return!"
Glaschu Restaurant & Bar,2,"Have to say, slightly disappointed! This was a birthday present for me bought by my friends. Service was good, very attentive. Appetisers were probably the best thing about the meal, sourdough bread with chicken butter was lovely, as was the salmon cornet. I had roast of the day, the chicken was dry, Yorkshire pudding was rock hard and inedible. Desert of lime and coconut was just not nice at all. Far too sweet. Really wish I had not ordered that! My husband has beef which was very tough. All in all, I was very disappointed.  I had high expectations due to the reputation, but unfortunately, I would not return as this experience put me right off. Prices are far too high to have poor food! Vibes seem to be very posh, but the food needs to keep up with this or people will not return. Real shame!"
Glaschu Restaurant & Bar,3,"A very nice restaurant with brilliant service from staff. The food was quite nice but I wouldn't really say amazing. Being blunt, it doesn't warrant the prices they charge. I've been to restaurants with more flavourful dishes for much less. Not sure I'd be going back here in future in all honesty."
Glaschu Restaurant & Bar,5,"Location on the first floor of the western club Glasgow.

beautiful interior, low lighting and patterned carpet to the first floor.

The restaurant design is chic, modern.

Good value 2/3 course meal with a discount if member of the western club.

The heritage tomato with goat cheese on puff pastry was excellent.

The coley with clams and sauce was also excellent. Coley was crispy on the outside and just done on the inside. Nice greens too.

Pinot noir was good.

Service attentive."
Glaschu Restaurant & Bar,3,Service was inattentive. Did not provide steak knives for venison. Server disappeared for smoke break. Banana bread for dessert tasted uncooked. Scallops were properly cooked. Serving sizes were misery. Disappointing experience.
Roma Mediterranean Restaurant,2,Beware of expensive add ons!! The portions are decently sized but the food is so extremely bland. I had the chicken carbonara and the chicken tasted old and chewy. The carbonara had no taste at all and I had to heavily salt it to make it edible. The pollo al Pepe and the steak were so average for the prices we were paying. The garlic bread also had no taste whatsoever. The cocktails were delicious but often the food would come before the drinks. However the staff were nice and the atmosphere was cute. Such bad value for money as the prices were absolutely extortionate!!
Roma Mediterranean Restaurant,4,First time visit to Roma Mediterranean Restaurant and was actually surprised at how big it is inside. It's a bit like a Tardis! Hadn't booked but there were plenty of tables available. Nice decor and the atmosphere was pretty good. Nice little booths where you can sit and chat easily without being overpowered by noise from elsewhere. Food was all good and very tasty. The only downside for me was the automatic addition of a 10% gratuity to the bill. I usually like to decide for myself if the service was worthy of a tip. Overall though I would recommend it as the food was really nice. 👍🏻
Roma Mediterranean Restaurant,3,"The place was good, service was amazing, we ordered pizza and garlic bread. but the pizza crust was overcooked. The garlic bread was lacking flavours."
Roma Mediterranean Restaurant,4,Really nice restaurant. Service was very good and I enjoyed the food.
Roma Mediterranean Restaurant,5,"I went here for my birthday dinner with my wife. Booked it on 5pm deal. Staff acknowledge this straight away. Got a lovely table brought out our wine and asked if we wanted some water. We ordered starters and an amazing steak. I had the Diane sauce which was amazing and my wife had the red wine sauce. I would defo go back. Tip is already put on your bill. The 5pm deal was 2 course Sunday to Wednesday with a bottle of wine £49.25.
Thank you"
Halloumi Glasgow,5,"Excellent food, beautiful interior and great service. The food was ready fast. The only complaint is that the table surface was sticky, even the napkins were stick to the table because of stickiness.

We tried chips with Halloumi, Lamb Moussaka which were both good and Lamb chops, the lamb chops was one of the best chops I’ve ever had."
Halloumi Glasgow,5,"Food was amazing. Highly recommend the feta tempura, was sooo good. The gyros was great also. The music was good and the staff were really friendly. Will return again"
Halloumi Glasgow,4,"Lovely high quality Greek food from a very broad menu. We were a group of 6 celebrating a birthday.
Service was very friendly from very polite and attentive staff.
Wasn't cheap and the wine was a bit over priced.
We were in on a Sunday afternoon in January,  so it wasn't busy, bit quiet, no great atmosphere.
All good though. Really enjoyed it and will definitely go back."
Halloumi Glasgow,5,First visit. Will definitely be going back. Food was delicious. Staff were lovely.
Halloumi Glasgow,5,"My family and I popped in for a lunch today to celebrate my mums birthday and it didn’t disappoint.
The staff worked really hard today despite the challenges of the day, and we left a £15 tip to thank them, and to to help show some appreciation for how they handled the day. I’ll definitely be going back, we’re a notoriously a fussy family with exploring new foods, so it was lovely to eat so many new things we enjoyed.
Manager was such a lovely man and we wish the staff the best"
Sugo Pasta,5,With no booking we only had a short wait for a table for 2 of us and a pram even though it was very busy on a Friday afternoon. Small menu but food was absolutely amazing. Good portion sizes and service was very quick.
Sugo Pasta,5,"Food is delicious. Service very fast, lovely decor and surroundings. My only complaint is that the waiting staff tended to linger and continually come over to the table which was put people on edge, I noticed other tables around me saying the same thing. Folk just want to be left to eat in peace so this would be my only bit of feedback."
Sugo Pasta,5,"30 min waiting was worth it. One of the best selection of pasta, amazing service, perfectly cooked dishes and delicious desserts. A perfect place for Italian food !"
Sugo Pasta,5,"Best pasta I've ever eaten in my life. Quick, efficient, no frills, no substitutions, absolutely mint at what they do. Table of 6 in and out in 45 mins, including the wait for the table."
Sugo Pasta,4,"We were a big group of 9, so we went early around 12 noon and were seated within a few minutes (it got crowded very soon after). The place is big, casual and gets noisy during a busy service, but that's part of the vibe. The menu had around 10 pastas to choose from. The pasta itself was ok, not al dente enough to my liking, but this seems to be the case with some freshly made pasta. The sauce was a bit tart but rather tasty, without being overly seasoned with herbs. Flavours are quite similar to homemade pastas I've had in Italy. Overall a good experience, but don't go with terribly high expectations, you won't get top standard luxury fare here."
Ashoka Ashton Lane,3,"I tried their prawn masala with biryani rice and fish pakora, and 2 cups of tea. Portion is generous, I order one meal for two person. Service is also good."
Ashoka Ashton Lane,3,"We were somewhat disappointed with the standard of most of the food. While naans were hot, crisp and generously sized a dish of Chole was rancid. Lamb biryani was satisfactory as was a lamb curry. Everything was over spiced and too salty - an old trick intended to drive drink sales. Service was friendly and attentive though, which was nice."
Ashoka Ashton Lane,5,"Amazing plentiful presentation of food in a beautiful restaurant on a beautiful street. Excellent service as well. Highly recommend the juicy Dosas and the haggis pakoras as starters. The mains are waaaaaay bigger than I’m used to getting  - I would say one serves two. So get two and take home leftovers! The Lamb sharab masti was especially delicious. The naans are also waaaaaay bigger than I’m used to and also way more flavorful and expertly baked. The garlic naan certainly doesn’t skimp on the garlic and the sweeter peshwari naan quickly became the highlight of the table. The table behind us ordered what I believe is the giant naan and if you’re going to try to impress somebody … order that. Excellent and unusual presentation! Many thanks to our server, Diksh, who was beyond hospitable and informative."
Ashoka Ashton Lane,5,"The staff were so attentive,  present ,but not pushy.  The cleanliness of the restaurant and the toilets just added to the experience. The assurance from the staff on the food choices reassured you of your choice. Good portions and quality throughout."
Ashoka Ashton Lane,5,"First visit in a long time,one of Glasgow West ends most enduring asian restaurants .
Tasty  pakora, unusually served in a metal cage for starters.  My friend and i both had delicious Patia dishes. The tangy sauce tasting exactly  like a patia should .This was accompanied  by excellent  Garlic Nan and fried Rice. The bill for two was £45. The decor is how it should be, traditional  with beautiful  wall murals. Staff were very attentive and friendly. Situated in the  historic Ashton lane, very close to Hillhead Underground. This is a dining experience  worth seeking out."
Las Iguanas - Glasgow,5,"Monica was lovely. This was our first meal out since getting married and she was super friendly. Service was very quick and she was very attentive, always checking on us for drinks and making sure our food was good. We are very happy! And can't wait to return. Thank you! She even gave us a glass of prosecco to congratulate us which I thought was a lovely touch."
Las Iguanas - Glasgow,5,"Very big space with an impressive variety. Love the fact that they put calories on the menus. And if you check the online menu you can even find the macros for the dishes. So rare! So useful!

Had 🐔 fajitas that were very tasty and fresh."
Las Iguanas - Glasgow,4,"We went on a Tuesday night, so it wasn't busy, but they do have a ton of seating. The atmosphere was amazing, and so did the interior. The wait on drinks and food wasn't too long. Food wise, I think it's a little overpriced for the quality and amount, but it's still good. The cocktails, though, are delicious. I definitely recommend the mango collins. The staff was also very polite"
Las Iguanas - Glasgow,5,"Food was absolutely delicious, we ordered 6 tapas dishes to share and every single one was amazing. Would definitely be back. We also turned up half an hour early on the off chance we could be seated early and they managed to squeeze us in. Staff all lovely and helpful."
Las Iguanas - Glasgow,4,"Always love coming to Las Iguanas. Great cocktails, fab food, although one of my favourite sides has now changed. Usually get the roasted cauliflower, which is dusted and roasted to perfection with spices, however on this visit, the cauliflower is now tiny little pieces dunked in a thick stodgy batter. So your getting half the amount of cauliflower and a bug bowl full of batter, to be honest it's unrecognisable as cauliflower.Very disappointing, these dishes are expensive for what they are, but usually worth it for the flavour, but not in this case. Bring back the original recipe. Cocktails amazing as and service with a smile from our bearded server, who couldn't do enough x"
Shucks Seafood & Bar Glasgow,5,"Delicious food in a chic, warm, slightly nautical environment. Great 80s music playing most of the night. And the service is top notch! Staff went above and beyond to accommodate our party and make us feel welcome. We can’t wait to return!"
Shucks Seafood & Bar Glasgow,5,"Truly amazing place! It’s not hard to get a space here since I made my reservation just today. Classic decoration and friendly staffs, go for the tasting menu with the scallop for an extra fee.

The snacks at the beginning are great, fresh oyster and soft flatbread. After that, king fish, scallop, octopus.. everything within the menu is super delicious and impressive.

Besides the food they also have an amazing wine pairing, the fruity Sauvignon blanc with a feeling of tropical fruit really got me. Also don’t forget to get yourself an after dinner cocktail and a small bite snack.

The one thing I feel is not quite okay is that one of their staffs seems to always be in a rush, which would give people a feeling of intense."
Shucks Seafood & Bar Glasgow,5,"We visited here on a Wednesday night and were very happy with our choice.
Firstly, the restaurant itself is very nice inside, very well kept. Background music was good but not overly loud. Service was attentive but not intrusive.
Onto the food, we can honestly say that everything we ordered was very good. Well presented and tasty. The £1 oysters were an added bonus, this runs at certain times, so best checking what times to take advantage. Not overly complicated or busy menu, and specials were great too

Overall, a great place for seafood. Highly recommend."
Shucks Seafood & Bar Glasgow,5,Creative and top class seafood menu. Great ambience and service. £1 per oyster from 4-7pm everyday!
Shucks Seafood & Bar Glasgow,5,"We had such a wonderful time we have already recommended the restaurant to several friends. Our server, Lauren I think, was brilliant. She gave great recommendations for the food and drink. Food was incredible, one of the best meals we have had and definitely the best seafood we've had. We will be back ASAP!"
Topolabamba,4,"Went to try the Mexican food in Glasgow. Amazing taste, Great Prices and Just sufficient portions. Decor is amazing, staff is friendly and courteous. Definitely recommended."
Topolabamba,5,"Fantastic meal following a long day at work. I have the chicken tinga tacos and shredded beef tostados. Both were excellent and left just the right amount of tingle on the tongue.

Espresso martini was also a delight. I would really struggle to find fault with my visit as staff were also excellent"
Topolabamba,4,"This place looks really nice, but I don’t think that food is that great. Prices are okay, but I ordered Chicken Chimichanga and it was quite bland. Virgin Margaritas are pretty small. Also, they add 10% service even if you’d order only drinks and be in a group that is Less than 5 people (most places are adding 10% when group is bigger than 5 people, so I was really surprised)."
Topolabamba,4,"Probably the best mexican restaurant I've been to in Glasgow, well apart from Bibis but that's a different experience and not central.

Foods really good, service is excellent and it's a good atmosphere.  Nothing to fault really.  Been twice and wouldn't hesitate to go back

Still not as good as taco van in LA tho ☺️"
Topolabamba,5,"Went here after a friend recommended it, and it was during the cycle race so super busy. Waitress was super nice, front of staff guy lacked a bit of personality. Atmosphere and food was delicious. I found 4 tapas plates too much for me to eat, but they happily put it in a takeaway box for me to finish off later. The family & I will eat here again when we are in Glasgow next time."
La Vita Spuntini,5,"Stopped here for an impromptu dinner with friends and was so glad we did. We tried the Pollo Carbonara, Risotto Con Cozze e Gamberetti, Calabria and a Mochaccino. All the food was amazing and the service was warm and quick. The  Risotto was our favourite and the decor and ambience made the whole experience even more enjoyable."
La Vita Spuntini,5,"Lovely restaurant, with a beautiful cherry blossom tree in the centre. Food was absolutely delicious, had the arancini balls and tapas style pizza. Strawberry daiquiri mocktail was huge and very tasty. Place was very cosy with a nice vibe and the staff were helpful."
La Vita Spuntini,5,A beautiful restaurant with a cherry blossom tree in the middle of it. Went for a business dinner and enjoyed the ambience of the restaurant and of course the food. Having just returned from two weeks in Sicily it felt like I was still on holiday with the huge selection the menu had to offer. I'm not a local but would definitely visit again when I'm next in Glasgow.
La Vita Spuntini,2,"First of all I have to say it is a nice place to go and enjoy the atmosphere.

Secondary, the food taste lovely but overwhelmed on fat containings.

At last the reason they get one stars on service is because the nice lady took our order was very welcoming. However, the other two staffs ignored our enquiries are the issue. Thanks to the manager  who decided to issue ""one"" free dessert between the two of us after forgetting our main course after 40 mins, that's the only reason I'd give them any rating. At last we got the dish on the table quick enough for us to pack them up for our next revenue."
La Vita Spuntini,5,"Brilliant place! Really busy and you can see why. Staff were attentive and knowledgeable and the service was quick but didn't feel rushed. Food was so tasty and hot and fresh and special shout out to the Italian host, nothing was too much trouble for him and he clearly runs a great restaurant. Can't wait to go back"
Gōst,5,"Absolutely fantastic festive lunch. Started with a simple
Booking process, the restaurant was very accommodating to our various needs - we were a group of 23. Food was tremendous, very tasty, good time between courses and plenty of it 😂. Staff looked after the whole group very well, no long waiting that you would expect at this time of year. Drinks were excellent too, great selection of cocktails. We will be back.. cheers"
