name,rating,text
Bar + Block Steakhouse Glasgow,5,"I was there for my birthday with my dinner with my fiance & we had a couple of cocktails, lovely food & we shared a bottle of fizz, which was really nice. We had great service & the atmosphere was good as well. When we went into Bar + Block restaurant, there was a female singer on & she was really good. I would go back again, but maybe go for lunch during the day. Excellent restaurant & Excellent food."
Bar + Block Steakhouse Glasgow,5,"First time coming here for a meal, and I was very impressed. The food was amazing! The staff were lovely and welcoming too. This restaurant has a chilled family atmosphere and I look forward to returning again in the near future!"
Bar + Block Steakhouse Glasgow,4,"My first time going, o/h had been 3 or 4 times.with friends

The chicken, dear lord the chicken is absolutely beautiful/tender.  I always loved a half roast chicken but so many places stopped selling it.

O/h got the steak.

Others got the ultimate so the chicken, bit of beef, bit of lamb.  Our other guest had lamb.

Gravy pots are really small but can ask for more.  My roast potatoes were really drink but I got more gravy.

Got a side of pigs in blankets and the mushrooms.  So nice.

Water for the table, they didn't sell pepsi max (my fave) but do have diet coke.

We booked.

Toilets are upstairs but they have a disabled downstairs.

Beautiful interior, big, lovely design.

Staff really nice, repeat drinks took a while to come for with the food and it wasn't overly busy but otherwise great and would certainly go back 4.5/5.

They also have a boozy brunch style menu  £30 for drinks (cocktails) and food, think I saw cheesy bites so we will need to check that out sometime."
Bar + Block Steakhouse Glasgow,5,"Every time we come to this Bar + Block we have a fantastic meal.
We've always found the staff to be professional, friendly and very helpful.
On this visit, we were greated by Waheed, a really nice guy from Egypt, who was very polite and friendly and likes to call you by your first name if your amenable for him to do so, which was refreshing. He couldn't do enough for us.
We decided to start with 4 small plates for £21. They consisted of  Asian Crispy Beef (Tossed in hoisin, cucumber, spring onions, chilli and coriander), Garlic King Prawns (Cooked over charcoal with plenty of garlic butter, served with stonebaked flatbread), Salt + Pepper Squid (With fresh chilli and parsley, served with garlic mayo) & Beef Burnt Ends (Drizzled with homemade chimichurri). All were really nice, but the Asian Crispy Beef and Salt + Peeper Squid were sensational. We were off to a good start.
We had the 14oz Spiral Cut Angus Ribeye & Bar + Block House Salad with Salmon Fillet for our mains.
With a side of Onion Rings and a Baked Potato.
The Ribeye was absolutely fantastic, it melted in your mouth like butter, The triple cooked chips were really crispy and I loved them. The Chimichurri sauce was on point as well. The Onion rings were super crispy and melted in the mouth also. The salad and Salmon had the perfect balance of salad, dressing and avocado. Along with the Salmon and Baked Potato, was a major hit for my wife. We were full this time and had no room for a pudding. Another great meal at Bar + Block and it was a pleasant experience with Waheed. Looking forward to our next visit."
The Dhabba,5,"One of the best Indian food (authentic feel like in India 🇮🇳)

Must visit even loved by the Scottish people 🥘🧆❣️😻

Not too much spicy and tastes amazingly amazing triggers your taste buds and at moderate price. Best for team lunch, family gathering and friends.

If you want to have a taste of proper authentic Indian food then my suggestion would be to try this and I am sure the food and service will not disappoint you.

Thank you team “The Dhabba” 👍🏻👻"
The Dhabba,5,"A wonderful find in the heart of Glasgow! We had yellow daal, sabzi takatak and plain rice and I was pleasantly surprised by the authenticity of all the dishes. After a number of days of having mostly English food, this was a welcome change 😃 the staff were polite and attentive."
The Dhabba,4,Quite amazing and authentic Indian food in the heart of Glasgow. Plenty of indoor seating available. The menu is quite extensive with amazing cuisines. Must try if in Glasgow.
The Dhabba,5,"The Dhabba is a highly-rated Indian restaurant in Glasgow, Scotland. It has been open since 2002 and has a loyal following of customers. The restaurant is known for its authentic North Indian cuisine, which is made with fresh ingredients and cooked to perfection.

The Dhabba's menu features a wide variety of dishes, including tandoori meats, curries, biryanis, and vegetarian options. The dishes are all cooked using traditional Indian methods, and the flavors are bold and complex. The restaurant also has a good selection of Indian beers and wines.

The Dhabba's interior is decorated in a traditional Indian style, with plenty of leafy plants and warm lighting. The atmosphere is relaxed and welcoming, and the staff are friendly and attentive.

The Dhabba is a great place to go for a special occasion or a casual meal with friends. The food is delicious, the service is excellent, and the atmosphere is good.

The Dhabba is a great place to go for Indian food in Glasgow. The food is delicious, the service is excellent, and the atmosphere is inviting. I highly recommend it."
The Dhabba,3,"All things considered, this place is just average and I would rather visit one of their competitors. I will say the food tastes pretty good and is presented well. It took a while for it to come out, about 45 minutes after ordering, which wasn't great. The prices are very high for what you get, especially given that some of the other Indian restaurants around Glasgow offer actually better food at reasonable prices. The waiting staff were nice, but overall service wasn't excellent. I liked the idea of the menu replicating the look of a newspaper, and the interior decore was nice.

I would just recommend you skip this place if you're craving an Indian and would rather visit one of their competitors in the southside or elsewhere in Glasgow."
Sylvan,4,"Good food, good service and a good location.

All vegetarian.  There were several very good dishes and my favorite was the cashews with seaweed salt.  Quite the combination."
Sylvan,3,"It’s okay and that’s it. I don’t really recommend taking the fried goat cheese and the roast pears together since both of the 2 dishes are of heavy rich texture and you will be quite full in the end. I feel I almost cannot take anything more in the end of fried goat cheese, and I don’t really want to eat the pears at all. Finally, I finished half of the roast pears.

Also, the dessert coconut rice pudding is a hot and creamy one, not giving me any refreshment but just strengthen the greasy feeling. It’s worth noting that their dessert white wine is great and gives me some fresh notes.

They put everything together, making it not a clear starter/main dishes/dessert, in that way I’m feeling I’m in a rush to finish everything..

The price is reasonable and staffs are helpful, but I think I will try other combinations since this time I wasn’t quite impressed by it. These dishes could be good if served as single dish, but the combination of them is not okay for me."
Sylvan,5,"Had such a lovely evening here, perfect for a date night and large groups as it is a tapas style restaurant. Didn't get any photos of the food because it was too good to not eat straight away. The menu is limited, but all options are vegetarian with many of vegan dishes also. As a meat-eater myself I was impressed that it didn't feel lacking. The staff are so attentive and friendly, they really added to the dining experience."
Sylvan,5,stunning. was in a group of 6 so we ordered almost everything on the menu and got to try it all and left very full. portions are well sized for the price. not a big drinker but the orange wine we had was lovely and it's definitely catered to people who like unique wine. will be back
Sylvan,4,Very nice experience at the place! The chicory salad with hazelnuts was unique and the vegan polenta came with lots of mushroom! Probably the mushroom was on the salty side but that was offset by the plain polenta. Definitely worth the try! I wish their babaganoush was vegan! Traditionally babaganoush does not need yoghurt in it!
Doppio Malto,3,"I went here for my friends birthday. It’s a very beautiful place and the decor is nice.

The food overall was ok. It’s not the best and it’s not the worst. I had chicken and chips basically and my chicken was not seasoned much and it was a bit hard to cut in. I would say it’s a bit overpriced. Service was ok as well."
Doppio Malto,3,"Think the food is of a particular taste or style so personal choice, but the wettest runniest risotto I have seen served before. Although they did take it off the bill and serve a cream traditional style cake along with dessert as an apology. Carbonara was very highly peppered as well so I also found that strange and overpowering which meant my son couldn't eat it.
So service would be 5/5 however £90 for a sharing starter, 2 mains and 3 ice cream sundaes.. but then £4 for a can of coke and £4 for diet bru is utterly disgusting.. atmosphere was fab and staff lovely but scandalous pricing for less than average food."
Doppio Malto,4,Went here for a birthday meal and was so amazed by the quick service and lovely staff. Food was served within 10 minutes of ordering and tasted amazing. Ordered a portion of the Garlic Potato Wedges but wasn’t a fan so they took it off the bill! Cheesecake was delicious and the fries were top-notch. Will definitely be back here in the future. :)
Doppio Malto,4,"Amazing beer/beer cocktail! They really have good beer: you almost didn’t feel floating even if drinking much. Good atmosphere with some stuffs to play with your friends.

Burger is okay for me, really in a big portion and I cannot finish it all :) also feeling the beef is kind of salty and dry for me with too much red cabbage. Overall a good place to have a drink late night!"
Doppio Malto,2,"Previously a 5 star review, 2 years later the standards have slipped. Surroundings still lovely and staff still attentive, but the food isn’t the same and it’s certainly not better. The beer menu has been significantly cropped so it leaves a visit significantly less interesting than previously.  My bet is that it’s closed before the end of the year"
Cafe Andaluz,3,"We went for Valentine's Day dinner and this is our first time here. For a 3 course meal, we had bread and olives which was really good with a variety of bread offered. We ordered 5 tapas - out of which the prawns were the best. The baked aubergine and lamb were good too. The food was delicious with sangria. Finally, we had a brownie for dessert, so yummy but the sorbet was so bad that we couldn't have more than a bite."
Cafe Andaluz,5,"5 for lunch and 5* for lunch. Great choice and service. A real ""hidden gem"" in Cresswell Lane. Not enough room here to say how good the food was! I will definitely be coming back here, and anyone reading this review should try it."
Cafe Andaluz,5,"Everything was great! Whatever you order you’ll know will be good, we did a bit of everything: Patatas Bravas, Croquetas de Jamón y Queso, different chicken and lamb options, 10/10 ⭐️ The service was also great, the dishes came out quickly one after the other."
Cafe Andaluz,5,Went here with a friend a wee while ago and it was so good! I’ve been to Cafe Andaluz in Edinburgh and this one is way better. The staff were amazing and attentive and the food was delicious. The decorations were really nice and it was nice and quiet when we went. I highly recommend going here if you’re looking for good Spanish food and tapas!!
Cafe Andaluz,4,Food was good and very well priced! Must say that I was a tiny bit disappointed by the paella but it was still good. Great service and atmosphere and the restaurant looks absolutely lovely.
La Lanterna West End,4,"The La Lanterna brand is held in lofty esteem in Glasgows culinary circles so I had high hopes in trying a fairly affordable lunch deal.

The restaurant itself is quite small and decorated with a simple Mediterranean charm. Bright and airy it feels intimate and upmarket. Location on Great Western Road is a nice compromise between Central and Byres Road.

The food was hearty and flavourful. Rich tomato, fresh and wholesome. At £17.95 for two courses it was good value too.

However, if coming again I would opt for an evening meal as it just felt like it wasn’t in full flow and more going through the motions. The warm up if you will. Missing the X factor of a little buzz or exceptional service to elevate it to a full five star experience on this occasion. Quasi!!!"
La Lanterna West End,5,"I think this is my new favourite restaurant in Glasgow.  The food was outstanding. I had big juicy mussels, monkfish wrapped in ham with a fantastic tagliatelle sauce and a superb cannolli. Quality ingredients balanced perfectly.  If I was you I would book now."
La Lanterna West End,5,"Been here twice and both times were 10/10 for the food, service, atmosphere and just everything in general. Definitely my favourite restaurant to dine in the west end. Came today for my 21st birthday and the staff were lovely and very accommodating. The starter, main and dessert I had were total perfection and the drinks were great also, especially the strawberry margarita 🤩"
La Lanterna West End,5,"Another great meal, every single plate brought out was perfectly set and tasted fantastic. Can't wait to go back again. Staff very professional and lovely."
La Lanterna West End,5,"An excellent choice for a wonderful meal on a cold night. The pasta was easily one of the best meals of my trip to Glasgow, and was the perfect amount to eat. Staff was friendly but their reservation system is frustrating to navigate and it took me 4 tries to get a successful booking."
Eda Restaurant,4,"My friend and I visited here in Nov 2023 and it was good. The staff were very nice, friendly and the vibe was chill. We had some starters and mains and we were given complimentary bread as well. Although we asked for more bread but there was no mention that it required pay but I didn’t mind. At the end we had a dessert on the house which was lovely. Great place in general."
Eda Restaurant,5,"We visit this establishment time after time and never fails to disappoint
Extraordinary food
Amazing service with a smile - 1st class
Friendly team 😊
Humble chef and owner 🙏🏼
Reasonably priced
Highly recommend"
Eda Restaurant,5,"I've eaten here a few times on my visits to Glasgow. I can safely say that they make the best lamb doner ever! The aubergine lamb is excellent as well and so is the mixed grill. The starters are ok. The Turkish tea is superb!
It's nice to see that the manager patiently trains the young students who serve here part-time. They are very polite and despite the high pressure during busy times, they learn to manage the floor with grace."
Eda Restaurant,5,"We had a delicious dinner at Eda, everything was flavourful and the portions were generous. We also had complimentary starters and salad which was a lovely touch and much appreciated! The service was great as well and as a vegetarian I liked that they had many options to choose from.  I will definitely go back."
Eda Restaurant,5,"Fantastic food today. 3 of use shared hot mixed meze along with lamb chops, lamb meatballs and chicken wings with rice and salad. Really friendly staff and good atmosphere. My wife thoroughly enjoyed the Turkish white wine. Will definitely be back"
The Left Bank,5,"I’m still thinking about this place!! Great breakfast and lunch options here. The gochujang chicken sandwich was incredible (although as someone who loves sauce, I wish it had a little more sauce/gochujang on it). The crispy edges were the best part! But that’s not all, you get a side of their delectable rosemary fries and a side salad. I normally don’t go crazy for side salads, but I don’t know what they put in there to make me polish off every last bit. Plus, portion sizes were very generous. Seems to be a great place to grab drinks as well, as I watched cocktails being distributed to tables. Dog friendly!!"
The Left Bank,5,"Fantastic experience! Delectable food and super reasonable prices. Our waiter was kind, patient, and lovely to chat with. The food came out quickly and we loved everything. I would absolutely recommend the eggs with smoked salmon and one of the refreshing seltzers. If I'm ever in Glasgow again, I'll make sure to stop by this place for some delicious food and great people."
The Left Bank,5,"This place never lets you down. Welcoming staff, wide selection of  menus - and including vegetarian and separate vegan menus - and they accept dogs!
This time I had the vegetarian Indian Pole Bowl. So delicious, freshest of ingredients and super filling. Happy ⭐️Happy ⭐️ Happy⭐️"
The Left Bank,5,"This is an absolutely spot-on place for atmosphere, service & food.  It's not cheap but definitely NOT overpriced for the quality, taste and service of food.
I went with the chef's soup of the day (coconut & tumeric) accompanied with toasted sourdough bread and astoundingly salubrious and flavoursome olives - fresh water is served at every table.
Staff are lovely and genuinely helpful.
Will return! 💖"
The Left Bank,4,Went for breakfast today and we weren’t disappointed! The staff were welcoming and genuinely friendly. There was a good vibe in the restaurant/cafe. Great coffee too! A wee bit pricey however I would say that based on what we ate it was worth it and we can’t wait to come back again!
Curlers Rest Glasgow,5,Absolutely fabulous place. I booked the upstairs function room for my 30th and it was perfect. The staff were great and allowed us to put up decorations. The preordered food was delicious and came out on time. We had a great time! Thanks so much!
Curlers Rest Glasgow,2,"I love it here for drinks, but we got food today and what a rip off! £13 for a pitiful mac & cheese and stale garlic bread, said to the staff they’re like yeah that’s how it is. Oran Mor up the street charging less for mac & cheese, least you get  an adult sized portion that fills you up. Won’t be eating here again."
Curlers Rest Glasgow,5,"Went in for some food and had an unbelievable experience! The food was amazing, the customer service was fantastic. Big shout out to Brad for the service he gave us today! He was nothing short of amazing with us and answered all of our questions! It’s hard to find service of this level but Brad and his team went above and beyond. Will definitely be back"
Curlers Rest Glasgow,2,"The burgers were good. The chicken roast was very poor, I could not cut the stuffing it was so hard, there were no roast potatoes and the veg were cold and hard. The pastry on the pie was burnt and the filling dry and minimal. Nobody came to check on us at all and no plates or glasses were cleared in the 90 minutes we were there.  The table had not been cleaned when we were shown to it."
Curlers Rest Glasgow,5,"Nice pub with good food and board games!
It is absolutely huge inside, lots of seatings and good food!
The crofter’s pie was delicious, my friends enjoyed their steak pie and burgers as well. The sticky toffee pudding is great, the pulled pork chips are tasty. They have a good selections of drinks too.
The best part is that they have quite a few board games to choose from so you can enjoy food as well as games with your friends! Nice service as well !"
One Restaurant,5,"Very delicious food and drinks. Quick, modern, and friendly and helpful staff."
One Restaurant,5,"Had afternoon tea today with 3 friends. Food was lovely both choice and amount. Our server Grace  was so attentive and nothing was a bother too her, lovely girl. Setting spacious and very clean. We have been before for afternoon tea and would recommend to anyone for lovely time."
One Restaurant,2,The food was lovely but the service was bad. Had to go and ask for our orders to be taken then again a half hour later to ask where the meal was. When it finally arrived it was delicious but we were too hurried then to really enjoy it.
One Restaurant,5,God food god servive nice and friendly staff. Sorry for my bad England
One Restaurant,3,The food was nice enough but the staff were not very well informed about the food and drink on offer so we're not very helpful when it came to answering questions.
Mini Grill Steakhouse - Glasgow,4,"Nice atmosphere and lovely food! I enjoyed the fillet steak, very nicely cooked, although was more impressed by my partner's dish of choice which was a Trio of Lamb, truly beautiful dish and delicious. Staff were friendly and attentive. The chips that came with the steak were amazing! It's a small but cosy restaurant, I like that the place is central but in a quieter location on Bath Street."
Mini Grill Steakhouse - Glasgow,5,We visited here to celebrate my wife’s birthday and this place did not disappoint. Both Trisha and Emma greeted us with such a lovely warm welcome and looked after us just perfectly. The food is absolutely amazing. We are not going to wait for a birthday until we go back. Love this place.
Mini Grill Steakhouse - Glasgow,5,Was given a voucher as a gift and I would definitely come back. The food and service was amazing. Would definitely recommend the Mini Grill Steakhouse
Mini Grill Steakhouse - Glasgow,5,"Absolutely loved it. My new favourite restaurant.
I had food envy before I'd even ordered because the menu is so good and I knew I'd miss out on something.
Haggis trio was some of the best haggis I've had. I begrudgingly went for lamb (instead of steak, in a steak place, I know), and that shepherd's pie is genuinely the nicest mouthful of food I've ever eaten.
Staff were excellent. Nice atmosphere, cosy but not too crowded. Good wine. A little pricey, but worth it!"
Mini Grill Steakhouse - Glasgow,5,"Incredible food, incredible service and just an amazing place to eat! The staff are so friendly and make you feel welcome and possibly the best food I have eaten."
Las Iguanas - Glasgow,5,"Monica was lovely. This was our first meal out since getting married and she was super friendly. Service was very quick and she was very attentive, always checking on us for drinks and making sure our food was good. We are very happy! And can't wait to return. Thank you! She even gave us a glass of prosecco to congratulate us which I thought was a lovely touch."
Las Iguanas - Glasgow,5,"Very big space with an impressive variety. Love the fact that they put calories on the menus. And if you check the online menu you can even find the macros for the dishes. So rare! So useful!

Had 🐔 fajitas that were very tasty and fresh."
Las Iguanas - Glasgow,4,"We went on a Tuesday night, so it wasn't busy, but they do have a ton of seating. The atmosphere was amazing, and so did the interior. The wait on drinks and food wasn't too long. Food wise, I think it's a little overpriced for the quality and amount, but it's still good. The cocktails, though, are delicious. I definitely recommend the mango collins. The staff was also very polite"
Las Iguanas - Glasgow,5,"Food was absolutely delicious, we ordered 6 tapas dishes to share and every single one was amazing. Would definitely be back. We also turned up half an hour early on the off chance we could be seated early and they managed to squeeze us in. Staff all lovely and helpful."
Las Iguanas - Glasgow,5,Really like it here. A regular customer mainly because the vegan and plant based options are great. Recently were booked in for a boozy brunch and the food and cocktails were great - really good selection and also with the option to upgrade to a main from the main menu. Staff were really friendly and always attentive meaning we got our 5 drinks pp in a good time. Definitely will be back for this. Most of our party  ordered the non-vegan options that I haven't had before and also said the food is great!
Roastit Bubbly Jocks,5,"Unassuming and brilliant restaurant. It's a great place to try some Scottish classic dishes like haggis, neeps and tatties or a creamy smoked haddock chowder. The salad with whipped Goat's cheese was delightful. Fabulous food and very friendly service!"
Roastit Bubbly Jocks,5,"Food is fantastic, the menu has a great variety of dishes for everyone, the portions are generous and all reasonably priced.
Been here several times and never disappointed. Staff go above and beyond to ensure customers are happy. Special thanks to Frank & Sean, who were absolute STARS from start to finish helping us celebrate a 70th birthday meal this weekend. Cannot recommend this place enough, ideal place for a light brunch, dinner or a special occasion. 10/10!!! Thanks again."
Roastit Bubbly Jocks,5,"Came for breakfast with the wife and my parents. First time. Great wee find this. The staff are really friendly and the food is top class. My mum had blueberry pancakes and the rest of us had Scottish cooked breakfasts. By far the best breakfast I’ve had in Scotland, never mind Glasgow. Been full all day. Back to London now for drab Full English. Shame. I’ll be back"
Roastit Bubbly Jocks,5,"One of the best breakfasts I’ve ever had, lovely staff, definitely recommend! Also really well priced for such good quality food!"
Roastit Bubbly Jocks,5,"Cant rate Roastit Bubbly Jocks high enough,  Frank and his team provide a great experience in real good food dining. Service, value for money, a unique and warm intimate venue atmosphere, he treats his customers like friends. Thank you, always a  favourite of ours. 👍"
Revolución de Cuba Glasgow,5,"An anniversary gift from my sister , we really enjoyed our ‘Cuban Afternoon Tea for Two’ , a delightful selection of savoury and sweet tapas, and a cocktail each. I ordered the vegetarian selection for myself and was pleasantly surprised. Portions were good size and the desserts were delicious, churros were spot on mmmm…! The staff were great and very attentive. Nice decor, big and airy venue, would definitely recommend❤️"
Revolución de Cuba Glasgow,5,"Visited for a work function, 18 of us, so a big crowd.
The staff were excellent, the place itself wasn't too busy which hopefully helped, but we had our food on time, which was delicious (I opted for the steak, of course). Drinks were brought out timely and we didn't have to wait at all.

The food was part of a set menu, so they knew knew in advance the order, but it was all still well cooked, tasty and barely a wait, all brought out at a reasonable time. Once all finished, we stayed for a few more drinks.

The smoking area outside was.. Interesting, met some colourful people (backs onto a car park), but this didn't matter. I have to stop smoking anyway!"
Revolución de Cuba Glasgow,4,"We had a tough time getting a table at other places for a party of 6 but managed to get one in here on spec tonight. Food was excellent and the service was friendly. They forgot one of the starters, and mixed the burgers up at the table, thankfully the person hadn't started eating so that was ok but full marks can't be given."
Revolución de Cuba Glasgow,4,Empanadas and croquettes were amazing. And defo go for the plantain tacos. Tapas great for sharing.
Revolución de Cuba Glasgow,2,"Where to start… had a look at the reviews for this place and they weren’t great by a long shot. Kept seeing reviews saying the staff aren’t great at all. We decided to give it a go anyway, our waitress was amazing (wish I remembered her name) we might of just been very lucky. With regards to food and drinks. My wife order a mojito and it was awful, was nothing like a mojito. In saying that all our other cocktails were very pleasant. The food was a major let down so if it isn’t right and you won’t send it back then don’t bother coming here. Both myself and my wife had to return our meals. I ordered the chicken burger, it was so overcooked and dry it was like sawdust no joke. My wife ordered the quesadillas and they were burnt black. The replacements were day and night. It’s a shame because if the food wasn’t awful the first time round then this place would of been really good.  Nice atmosphere and vibe especially with the live music."
The Calabash African Bar and Restaurant,3,"After a long day of exploring Glasgow, I needed an African touch and The Calabash African Bar and Restaurant was recommended. Had mama's special and it was not that bad. Had African Fanta as well. It was noisy from music and other guests though. But good location in the city centre."
The Calabash African Bar and Restaurant,4,"I had a lovely experience at this restaurant, located in Glasgow. I was hungry and wanted to eat my Nigerian delicacy. It was quite easy to locate by Google map. The restaurant itself looks good and neat with enough eating tables for customers, I rocked and enjoyed the afro music playing in the background, it gave me a feeling of home. Their menu contains variety of African - Nigerian food s, drinks and snacks. I ordered the infamous palm wine which I have missed for over 5yrs. The cost of food was OK, quite affordable. Good customer service, but they need to employ more staff to make the service quicker, I had to wait for about 30 minutes to get my meal. Also, the chicken I ate didn't taste like a hard chicken from Africa. The vegetable soup I ate was very delicious, but a bit watery. The pounded yam was perfect!!.
In conclusion, I didn't regret coming there, and hope to come back anytime I am in Glasgow."
The Calabash African Bar and Restaurant,5,The food here is AMAZING! I always get the  nyama choma (sizzling lamb) and the chikina awaze tibis (lamb with the delicious spongy injera). Bala is the best! We live in Edinburgh but he remembers us (and what we eat) every time!
The Calabash African Bar and Restaurant,4,Good food and night Africa home environment. Really feel no e to see other people of kind. Very nice place to meet friends. They have a variety of African and Caribbean foods selections.
The Calabash African Bar and Restaurant,5,"Wonderful for African dishes. Nyama choma and ugali is the best in Scotland, Githeri is also available."
The Loveable Rogue,5,"Lovely visit this evening to experience their taster menu. Warm welcome from the staff who looked after us very well throughout, all with a smile and cheery banter. The food and drinks arrived promptly. The menu demonstrated a great range of dishes with a lovely variety of flavours and textures. All were delicious! Looking forward to returning to sample their menu again."
The Loveable Rogue,5,"This was our first visit, despite it being a Thursday it was busy, maybe because it was the day after Valentine’s. The food was excellent, see photos. The mushroom/brisket/cheese sauce park of the dish was to die for. The Gluten free batter was very tasty. We will go again"
The Loveable Rogue,5,Fantastic meal and the vibe of the restaurant was great. We went for the Sunday roast deal which is such good value for money. Absolutely loved the food especially all the sides and how they were presented. Will definitely be back!
The Loveable Rogue,3,"The food was lovely couldn't fault it, Value for money excellent. However service was poor adjacent tables received lots of attention, Our table didn't. This really tarnished the evening as we enjoy interactions with staff."
The Loveable Rogue,5,"We visited The Loveable Rogue on a Thursday lunchtime, the place was not busy when we arrived but more people came when we were eating. It's a nice atmosphere, a lot of light but cosy, we sat in one of the booths.
We were welcome by Alex, a friendly member of the staff that talked us through the highlights of the menu for the day and suggested the right cocktails to go with the food, providing the explanation for his reasoning.
We went for crunchy oysters, Scotch eggs, white bait, lamb and potatoes with black pudding and cheese board.
I have to say that last time I had such a great food was at Michelin star grade establishment. The flavours and the textures were perfectly balanced and the attention to the presentation of the plates was clear too. Everything was enhanced by the fantastic drinks that everything was paired with. The bill came at about 60 pound each including a good tip, which I thought it was good value considering the amount and quality of the food, plus the couple of cocktails each. It's a great place and we will definitely go back."
Ardnamurchan Scottish Restaurant & Bar,5,"This is hands down a must try when in Glasgow! This was one of the top two meals I’ve ever had in my life, tying with a Florentine steak in Florence. We had the Stormoway black pudding fritters and fried goat cheese appetizers. 10/10 on both. My husband had the venison stew (10/10)  and I had the venison pave (50/10)! The venison was EXCEPTIONAL and is from their estate. We had the crumble (8/10) and sticky toffee pudding (20/10) for dessert. Don’t miss out on their hour whisky. The rum cask was one I wish I’d found earlier in our trip so we could have purchased a bottle to take  home- such a unique. The atmosphere was lovely and the staff was very helpful and lovely. Also for all that the price was a bargain. I’m shocked it wasn’t double the price for this quality. You MUST eat here!!"
Ardnamurchan Scottish Restaurant & Bar,5,One of the best restaurants we've visited! Spacious restaurant with friendly staff and fast service! The food was delicious and presented beautifully! The staff member who greeted us at the start even stopped by to ask whether they need to call us a taxi to the airport after we finished our meal. Super thoughtful and attentive. Thank you!
Ardnamurchan Scottish Restaurant & Bar,5,"Haggis, neeps, and tatties were delicious. Well seasoned with silky flavourful gravy. My partner had the potato cheese gratin which was also well made and savory.
The drinks were well crafted as well, and did not disappoint.
Our server was very kind and helpful in menu selection, and regularly checked in on us throughout dinner.
I really liked it here, I would go again to experience more well made Scottish food."
Ardnamurchan Scottish Restaurant & Bar,4,"If you are looking for authentic, hearty, well plated Scottish food look no further. It’s a showcase of local produce in an upscale and well dressed dining area.

Portions and menu can’t be faulted on this visit but the service felt a bit underwhelming for a special occasion but Im willing to bet that might just be a post Xmas hangover and an off night.

It’s maybe more formal than some other eateries but it hits all the right notes in culinary craft. A thoroughly satisfactory spot to impress your friends or visitors."
Ardnamurchan Scottish Restaurant & Bar,5,"Food was incredible - one of the best meals I’ve had in a long time. Cullen skink was out of this world, seafood stew and mussels all fantastic. And a very nice touch - they had Faragaia on the menu - the nice non-alcoholic spirit made in Scotland that was similar to a floral St. Germain. The service was also fantastic - prices were reasonable - I highly recommend Ardnamurchan for upscale Scottish food - we will definitely be back!"
Gamba,5,"The fish soup (crab meat with ginger and coriander) is amazing. Crispy fried stone bass tastes well, especially with the lettuce salad.
The warm sticky toffee pudding tastes too sweat, not recommended."
Gamba,5,"Been coming here for years.  One of my favourite restaurants. If you enjoy fish dishes this place is great, lots of delicious choices. The service is really good, very nice ambience, really enjoyed their fish soup with prawn balls."
Gamba,3,"The chef and I must have different tastes. My main course, Halibut in Cullen Skink sauce, came with a substantial amount of smoked haddock. It had a powerful flavour. I would have enjoyed Halibut much more if there wasn't smoked haddock at all. Panna cotta wasn't appetizing either. We had a great seafood dinner elsewhere in the city centre for a much lower price so our expectations were not met."
Gamba,5,The food here is top class as is the service. It was very busy and it’s not cheap. Can’t wait to return.
Gamba,5,This excellent restaurant has been in business since 1998. It is not cheap but the quality of he experience shows why it has survived for this length of time when most others have not. It is not a great place if you don't like seafood because the choices for you will be limited. The wine menu is not extensive but there is plenty of variety and the description of the white wine we chose was accurate. It went extremely well with our food. We will definitely return.
Glaschu Restaurant & Bar,2,"Have to say, slightly disappointed! This was a birthday present for me bought by my friends. Service was good, very attentive. Appetisers were probably the best thing about the meal, sourdough bread with chicken butter was lovely, as was the salmon cornet. I had roast of the day, the chicken was dry, Yorkshire pudding was rock hard and inedible. Desert of lime and coconut was just not nice at all. Far too sweet. Really wish I had not ordered that! My husband has beef which was very tough. All in all, I was very disappointed.  I had high expectations due to the reputation, but unfortunately, I would not return as this experience put me right off. Prices are far too high to have poor food! Vibes seem to be very posh, but the food needs to keep up with this or people will not return. Real shame!"
Glaschu Restaurant & Bar,5,"Sunday was an absolute delight with my partner! The experience was beyond wonderful. The waiter was very accommodating, a friendly and warm demeanor. The restaurant's ambiance struck the perfect balance between classy sophistication and a laid-back, relaxing vibe. Food and drinks - they were simply amazing, I wholeheartedly recommend this place with a resounding 100% and can't wait to return!"
Glaschu Restaurant & Bar,5,"Everything from the food to the service was fantastic!
It was hard for us outsiders to find,  but google maps finally got us there.  It was simply amazing spot to enjoy our 28th Anniversary dinner while in Glasgow"
Glaschu Restaurant & Bar,3,"A very nice restaurant with brilliant service from staff. The food was quite nice but I wouldn't really say amazing. Being blunt, it doesn't warrant the prices they charge. I've been to restaurants with more flavourful dishes for much less. Not sure I'd be going back here in future in all honesty."
Glaschu Restaurant & Bar,5,"Location on the first floor of the western club Glasgow.

beautiful interior, low lighting and patterned carpet to the first floor.

The restaurant design is chic, modern.

Good value 2/3 course meal with a discount if member of the western club.

The heritage tomato with goat cheese on puff pastry was excellent.

The coley with clams and sauce was also excellent. Coley was crispy on the outside and just done on the inside. Nice greens too.

Pinot noir was good.

Service attentive."
Sugo Pasta,5,"Used to love sugo pasta, however a recent change in menu has removed pasta number 8 which was, to me, the best. No other pasta to me tastes that amazing that I'd wait the times you need to for a seat.

When sitting food comes rapidly however when waiting to be seated it can be a while, and while waiting for the bill can be even longer.

Sugo is good for a quick bite to eat and wouldn't recommend for anything intimate as the restaurant is very loud and busy."
